status,relative_path,label,filename_label,sha256,width,height,mode,format,reason
valid,6/zimage_topdown_v1_digit6_027.png,6,6,57e2c3c56284a5b6eb1fb2cada1715e91e5094171a00699079b4db6fa47592be,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_028.png,6,6,9ac92a949845a47e82443329187ab3964d2fda97d12679fa4cf0b8c6c2294634,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_029.png,6,6,b39fe133ffe30d51e234e014265cebdd89d7d6d4c233c4e3f55fdc7e978cce5a,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_030.png,6,6,dca09710e5684953d974dbaf0dfb1b3eebc5e838391e93e105bfb93e4b2b471e,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_031.png,6,6,8aee5484196ed76d9611e1aa407b20a5a50b99fa4a722b0113641730df724da5,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_032.png,6,6,29f04356aeac864aeaf5ee215574ff6e3ce5f9b53199fe6d9b35900d6e2f1bdf,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_033.png,6,6,193b747b69c36484f872a3170812a7153218db7757728fb271593465d084c4d6,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_034.png,6,6,c9e2c0e047ae9f2c9a52a03c3289592bbf2bf435be92da2a0114a3556c160325,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_035.png,6,6,3d0b0520da87a20db00b8ffc94a43574ff96e3e82066e6f6dbb30e80ce25409a,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_036.png,6,6,78cb11f71c3c1399a03d63eda6d859d316692bb860ae6632dc6663fa7ba9895e,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_037.png,6,6,38b295ef520e6d9ffaa8f2c0b2631f0f78c8c8e8ee6b8c573fff8cfe9115657a,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_038.png,6,6,7aef23a87e0226576f1aa90e27dd18f25f3c2d20dd2074a3ec491a8244fc3eb1,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_039.png,6,6,ad3c2495bbb32ae84a6749c1d90c637dac96576e429c09fc6b6de8c2a00467d5,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_040.png,6,6,a258cdef3ad60cb9923127ac616d88f8007098c4c9acd164cde515b1965df837,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_041.png,6,6,ac3961cb1e2a62b7736f0efbb6fa8a35c191fb4515d1ab3176210ddf4ad34d2c,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_042.png,6,6,cd457a663ce5bbcafcf0a0b35a7f9c7d9d2872b41cef88ee015b393a5b0126c8,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_043.png,6,6,f10ab7ff6b7a5ecd215d8b366338277fadbe6df6ea74efb68cc34ac178f11d1c,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_044.png,6,6,79b755802fe74c505643b09afa217b48795767a6e70fc3c844e25cc84c165184,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_045.png,6,6,2426ccd7dd304547949e2630b5f54f9b84a42bdbf985fc1d550f2d15a9ffe466,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_046.png,6,6,2b5866548e656f4f10c8d5c3428a10d481f2676676cade279a12c5e186a78434,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_047.png,6,6,b7f4ea0fd46a55a146296b56662cf00d5043be54fc459760045a24aa08c9433c,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_048.png,6,6,833d0225c5455b43059c2ae9ce7bd9e515eb7d2ed4d582785831d85efa45901f,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_049.png,6,6,e000d71402f807834f32a292c8bdf6c3b4b7c902550fc20b9b577fc5473899bc,760,1280,RGB,PNG,
valid,7/smoke_test_prompt_v1_digit7_000.png,7,7,df7f036d4583abd086f37cff8ad8cf14911be97088da2fc98381ef51a8936307,760,1280,RGB,PNG,
valid,7/smoke_test_v2_digit7_000.png,7,7,666175fc23b6c09a21171603b28d81cac60fbfc3ee0f752ce9c4f62c13c91096,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_000.png,7,7,42733de58d94a57ae5aaebdee4f2d632a77cb19857f50ef9906bf043705dc2e4,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_001.png,7,7,89daf012ac77a71062a2e08ed2db0388a8ae6f820be647cb93f8b5e0c900b7cc,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_002.png,7,7,68a3f0ff3ad09c68e82205d8d211fe4b733ef0d6be74581325dad7f4a017df68,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_003.png,7,7,aedc3e018a8810b2c6a2a0c07ab443fa9cf205bc26a1beb783fbe3966f3b2790,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_004.png,7,7,ebddb570e7339445ae65d2b8c9e5aeefa8b45b9fa3eac013322cd4214f074e8e,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_005.png,7,7,e683fabc7e35cccde174b2b5f8d906df413abc5decdc3c69836b1b2fd1de350a,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_006.png,7,7,b8d8fe8fe4693b81df75335b41d6a258a9ce22b5f1e2895672b96c7d61878796,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_007.png,7,7,d8cbe66b61129a1a4d89f99eabef77414233a805525a7f0396e23904af1b3754,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_008.png,7,7,7b6755416f69261486146d195cbff1c32cf4bb3aa94de59ad0eec29e38dd092b,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_009.png,7,7,46e4bf0fff70c6a178ac1be9b85688280f80b036a44c80ad4ca76fdf170dc98d,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_010.png,7,7,5f9ab7ba0221a4f0ff6007da9c98221d8ce07e31e73f3dcc704afe339f310e55,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_011.png,7,7,662371a12f7563cc7e0ffa3adfd513bc50ddd8fc0b51b501b37a9d42836e78fd,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_012.png,7,7,3a1aed28a7983f1d791b42de820f0277b0916ce5ddd3d53674192083065ab723,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_013.png,7,7,cfb3a58d19a45bbe7757289bcd31989d30bc575dce799f5b79ff04153eca0263,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_014.png,7,7,0312bdde15a12abcc5aabf37772fe7b4658e17f339c157e616c6b1d018a3b9d4,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_015.png,7,7,0cecb9ada219ff6d8b6cad16fc6850e8ca8830b8a62c0b1e1a372f30ed582e15,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_016.png,7,7,7337b0d1579e210f1f839326781a89c6681a6e586b06d66627ef83789f73663f,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_017.png,7,7,e53668e6ca471443a75f5eacd0c8d812a9081dbeb11507d8aa00039556786715,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_018.png,7,7,f91b02db65dbb76b01040fbf075e9b3b0801919a9cbb7c01ffb38c7ed54b9224,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_019.png,7,7,bd1e55adfbb4cd23f0d4a7100a2da5d0479101c560d0c0372e5a285fbc13cd04,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_020.png,7,7,9d15c71ae4a1637dbf37146fb4ec9307070595ac7a1c2847e125586c735174e1,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_021.png,7,7,31613c06794a6e3853e036c0890230a5f53cc8f1492191043fc01d31a0f417db,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_022.png,7,7,c6c6c3c7f37d3b6ade8e05ba8d429004662fb29f21836da93876b8ae5a5997a9,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_023.png,7,7,e49c89ebdfe1d093b4c7eea7d88e36812be33e6f8528b7bff90c884b9b2cbe3c,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_024.png,7,7,42fefd7fe6a11ae20e66e5482cee035dd4c01b6cd1da42f84ddb025be8b72f9d,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_025.png,7,7,2442c607f152d49010eeca90385fc28b2ef1c1aab5b2417eb831eb1ce3a1945f,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_026.png,7,7,c9f9afa1ac06f998c9aa048b9bbe15ca6536cc241533e27f5e20d222484fbcb3,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_027.png,7,7,af3c6b2411c165a48ff060aa35509be06aef9ddd5677033ea89e8e903235df2f,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_028.png,7,7,631672c76b0c3c2beb25b6a642b19f4b003cb0b6189b460ab0b32b212da37fa8,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_029.png,7,7,3336aa1f9831bd880fec1b9f1965750ad42b7155503f85e073689863fc0c0be2,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_030.png,7,7,c21b3fb94a2b661141f5fccbb75b0ff939d7934a0a35f94e73ec8d5fff88a6c2,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_031.png,7,7,a313425e55f22233dbc33de50fe364ddfef54c65bbda614bf4132c53b15f1e24,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_032.png,7,7,b4bfac2f918309d1584e06a85da93425640fcc532f096d6a1a61148cb3f6ed28,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_033.png,7,7,f8e19f440c7f0ccea498c343a6c17bfd67e62582116aaaddb0b30e8c0bdbfa00,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_034.png,7,7,d0c7827913cebd95e9ca090ae70101c7ef8f880475fb873a994c8c3553c0d929,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_035.png,7,7,91a88f280e2f0a78b94b9bcff76f0efb9f9decf93e263c6e1eaccf5a33afdaeb,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_036.png,7,7,608bcfcd43e58da006f0928bc4fc5a7327f459f516345f00445e5e7d4c84d452,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_037.png,7,7,2408c991ad65813e41a418c72decb7d39a49931b1c3f62826b8aa6b5ce06eb73,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_038.png,7,7,7ac16a8c0ac9dccf3e0ce2024af9dfc0eddc99f4365255b00bc4d907f0675c74,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_039.png,7,7,012754ccb4c33c814f61dde7cd070135ba3019fe0ae4bcf20c8b6da87330455c,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_040.png,7,7,d72ed3f4ecc9fde7d29f2ab1faa3f70f1a79699f661b127e3fa36e33dfd97f50,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_041.png,7,7,9964cea1f8b235cc33b4d280d6d0f03b283b18da71aa0ab1a3a7913e78e2b83b,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_042.png,7,7,c3750ed38357477ef1c36fba098589965acc756b22f55d70eed53a4a02d810cf,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_043.png,7,7,c93a2c27264889d07144707ba54267f2bfd1f4a5a8ab54142383e4954f0fd7e4,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_044.png,7,7,97871ee9f1cbc241fd966b3e76d82c27fa83400a9e7f3e0d118ee428141eb98b,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_045.png,7,7,6e2063010fa741f61bd928a2870405caa1102b1fbabd85213510d0d4a80b5c98,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_046.png,7,7,f9b03505b3ceb01ba3b0c1197417d29455a0df49cadb340668dcbf4bf64008d0,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_047.png,7,7,143b89b41583436b6a165552e306b57fd209e2e7ecd6f29a59508b5b60fe6efb,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_048.png,7,7,2eba0418df2010936eaa4100496d6b58a47b7c0f0ddfc1c32aa653e4dc7741db,760,1280,RGB,PNG,
valid,7/zimage_topdown_v1_digit7_049.png,7,7,4dbf7fdb8382d8b72da978c86d861179510adf362a3bb68ee96eb1b2c39a3be6,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_000.png,8,8,c032ebbe244d30ab1d62f02512c30de483780da6f17ac5a81bed2f8893b29084,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_001.png,8,8,81539d6d2cbdaaf6697484dfb9dfd27455e30c7baf743da872d5f12e38ce73f3,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_002.png,8,8,57a075ad3ec106a472ec4da1e49186f72d7ca24f155bea6ec69d559571e6e3fc,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_003.png,8,8,4d2b7ab39f1a31404214aefd9c44d8e3b1100ee6cabb7a7bd0d92751c6ed30a5,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_004.png,8,8,8603356772b160fd9275a1a31ba14261b8205d7b2258205d88dc2e84f3feb4ab,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_005.png,8,8,b28848315995ab187d208cb965b2c5679e20c4febd09ee2efb7cb072da92fa00,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_006.png,8,8,aa8f6f45f0860e49698011e73a078de34503de854b8e9274e8a8417bab4c8dbe,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_007.png,8,8,3d69e5671ee0af5c33a61a669dedcca516c8e2c982edb7c014fb404854c58159,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_008.png,8,8,af4873911290a5a56b73ea4f8d46c43a371d0c65db093bd76cd03a09ab4408fa,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_009.png,8,8,3d26929706bd4e641ce8dae0e4fe3549567ef8e772ca4d8a8b6aefa5c2188a5b,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_010.png,8,8,00344ee9e4b481915fb1b1783b3adfc0639b2608d46d8cf98c2d6d43564dfd50,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_011.png,8,8,1b8d3768f846f937a95ec10b370c8eab53fa844a6029cb4c9f9c8f8ee95fd08f,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_012.png,8,8,140c6fff810aed077896de60ef17701d1f909aaa5a1eba444b021d0e2857fd44,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_013.png,8,8,1c0820f48cca415483104334bcb10fd5cf3b2bed925883bff8dd5700c01e53e0,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_014.png,8,8,6496177c89372069fa9b1d3e3c485d5d5fff2fe908016e145858026fd0e705a4,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_015.png,8,8,54898bc51014be6ebf5bef916a6d74bb5ce765a5fc7c12862cb1c00d963a60ee,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_016.png,8,8,80944cc9b767a024e684aa68126305cf6857d7328942d8eff07de91d2a5c725f,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_017.png,8,8,6620d7a16281d2ff427a8d4b4f219468e25cce9b5e854e7deddfadc06f0fdc77,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_018.png,8,8,2039919021bf277b1636f11ffaa2c424f050b68101fc1660fff768ae68b0d273,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_019.png,8,8,8d4e396c22c8718a01f9c7fdd05df78807949db47d14d2253a9a54c992d00f13,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_020.png,8,8,27c751132f92e393d146e772c99f6c84c6fee910b991f8514d34f78c62a504e9,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_021.png,8,8,50cf11d35fde7a91e9ae3e28bc2b62a16b95983782f4b53796fe0ffbff325e55,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_022.png,8,8,dd4902f07d8d772316af2da3ac47daf1cb0ce486430cae660f2bb990297c9dd7,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_023.png,8,8,00e55c81e75015fa70ae64b8b297f4f0815f0e97786bb26799c3188e0c35490d,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_024.png,8,8,2515f8c26891825bff12be9a3061d3507dd9869a8c5388473528167d706bb941,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_025.png,8,8,15efb143dba8b9fa8c2ca2260d90f80ca032ccf585febae2fdaa77c95c357887,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_026.png,8,8,61098631a13e554cb44a875c6433771ab46c7576b5dc79e113f8d87b951cba4b,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_027.png,8,8,d83fed59ee29088b22bf26b0e4e14647b242b03bc00bb2e939a63f7084a63eca,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_028.png,8,8,5e03e34958e22881c0333ac787477216ace67a52dfb637ba556db50368ac0a77,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_029.png,8,8,45d6ef1f00acd949d71ad212011c8672f5949b933d14d0d509386fc843cf99b1,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_030.png,8,8,b5d33976b005504300668a1ba2fd37b441772e384ecbbdfd6e6839ea97ab4943,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_031.png,8,8,8e22061ac6f36c2013a2367823c6fe990934249557b9f0619dce6e92ececcdd9,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_032.png,8,8,0985055a6de288331e7c0fde62d0515247d962b201b7a4139dfa996b20d8f9c1,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_033.png,8,8,3b9566f7ce2f4616404d7b6a64b1d92718a33f14007b19871b5e81153974f72b,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_034.png,8,8,11540a72d01dd285ffbde803ed2e5c7a53274a3c297bb2c365b5ec3970efab39,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_035.png,8,8,6f6ffeebb99d387da0498509335567ad51c03813d6202bc140fc30546c55a515,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_036.png,8,8,27127fca97e06a7859f0e83646d7d1a7748f3ae3e49f169a20a7c7191988baf1,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_037.png,8,8,dac6a10c9ff130364539d3361dcc83e63b8f3e62fb56a12a951d7673b581a197,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_038.png,8,8,14fb74c591d282b4b9708f28dc0cd02269b1503e343182d5501f25b0f3fb5962,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_039.png,8,8,1b4dc0ec3c913569c1c7ab30b0dcad6509d1c2879ae4c11c177d7decb303a3f5,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_040.png,8,8,84425931322b6342215e184d7856fe7e011738e7d7a5c5c1d314ce34a9e79847,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_041.png,8,8,a4278c8449606d7b34c80ea1279bb20631937250cda76f26b250b9c3d8d39f94,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_042.png,8,8,82aed4d2756c73c1ad70d80bc6fa3a1f5e0a3137e7ae87317ee9b8ce847af9be,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_043.png,8,8,8975e1fe424a02c4e399b5e3ab0dd45ee657b1128ca8e3a7fb931f6b3c9c109c,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_044.png,8,8,1c628d5ecfcb776f28c3e467635ee673e4648be12f52bea7e05d62eefb7c1c46,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_045.png,8,8,132ddc950482aee11535ab86afb16fa6a43f95589d5aad438df8604881f96c1e,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_046.png,8,8,0f50370e2f64b475a830eaf2fe583580014b9d457c0c6007cb58306a93ad70db,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_047.png,8,8,237b8d341fca2fad47cba445fc188b565c626bad46d1cf732e7e1ba975ba3056,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_048.png,8,8,06dbd2af9e4d6d46865b9f491768b626eb03e087aeb99d3d85b46b1baced4929,760,1280,RGB,PNG,
valid,8/zimage_topdown_v1_digit8_049.png,8,8,f795d0d170145171f443404a522a9c1a23391161a5fe581b57ee422d44b182fc,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_000.png,9,9,802ac339c7a2615e551e0699891c6ad09e63c8612d3af6d24fb58723a5fa3c70,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_001.png,9,9,83693ade742e8cb7c92e4c0373951f99225268b86d1ffdf5e6ea85084d06da75,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_002.png,9,9,963b9ba1828f02bba61e64b6395515b44631bc4a5828e6f9322582bdb1c42fdd,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_003.png,9,9,2657043fca46a9a58241fc366f84efaa37ad477085602eabdb1053da490c73b9,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_004.png,9,9,8a6c0ba31f93f2a08351b1767c02f0cb512cd12f97bc0bbf18327600554a931c,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_005.png,9,9,1e5f18839614482dd0faa02199b16d9f314982594feb58c1296ea48333c9a95f,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_006.png,9,9,c7248340600c12ca9790942b97b71de11a2745fb998bdbfd7cdd214885b24341,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_007.png,9,9,302ef1d1cf80156e06ceda31d1f57cd649e387db102651a65aebe40634b7d6a6,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_008.png,9,9,f5ce505b81c96245a018ce0e720f89fdf49de95677e2aff5ceb087ce49f2f095,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_009.png,9,9,b18180b0aa4038e33b02ba1d51fbc29fc5aac302ca9ef60f4ef1769f0ddf4e10,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_010.png,9,9,1dc2eab446f3c443cdd8fed875264a5725f5efd27325db5f08fd4a75a6422f01,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_011.png,9,9,48a9a215deccd20fc90c1cc28794e070554acc4d835f4157dba140ce923bd1df,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_012.png,9,9,da33d4c92ef785765c2b9d2a469c002a2258367e0b9f817026dafd7bef4ef827,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_013.png,9,9,dd0a37d9d03e09f62c8ca6198229e596d6d4420f3a730b3e785b60e696915871,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_014.png,9,9,46f232f5994effb37602b1d78f76a515c13634336d8d40ca9cf17d6250615c0d,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_015.png,9,9,273621bb775ff993469a85d64c0799f9abd00d70cac5650c985d34970aef9572,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_016.png,9,9,6859808cc0b4870e69be4c173be0169b31bee95722f5a0399e911c580b682a02,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_017.png,9,9,4d982bcddaa0a2fef3d895e93763859a6198613831b9adac758196a246a8399e,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_018.png,9,9,95dc0caad30e83e62de6a46afab383151ff7fd35b0b6766ea31191632224c0f5,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_019.png,9,9,284efa7c0fb20d2af5a9ec173fbbe7e974b472649f5485590731d823054977ac,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_020.png,9,9,550e4988b019439a37269ee66bb80c0a655f3e49d49d5709ac095acbcef35e64,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_021.png,9,9,4d2d5ddc9a7716f63b7fb182dab69a43da30dc2795f82a33287904a2d5f67558,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_022.png,9,9,abd7eb9a123241ec0c2b2e4ea6c11e9f23761d21ecda887c82485a9e3b1a4f7a,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_023.png,9,9,e85063c475abef92154c643dccac9ed698c7c0f708d78136aec5dbadeb17ea0e,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_024.png,9,9,24237359410e0327593a215c1ce5b561c39796fb14e3ab8c8c468db89a83ef66,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_025.png,9,9,ca1ac3ac0037029cdfb2ec9c6b32acbd10cddfbbd62029b0efff4a81bf542463,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_026.png,9,9,bd283a6155c22eeaba52d70d63fdc7117519a16031cb2d9843e301add6a3b4a1,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_027.png,9,9,bfb38f9cf207942df092862290112590a21467172f0e5daeabe4dd2e0a87468c,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_028.png,9,9,cc3e1b61f042ec3a510487d722a747470e84f6151423de80615d099d82659b2e,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_029.png,9,9,6bf35449a1a135bd680a5df00f2f82a3bc146fab66d9418e9e644757bfc117e3,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_030.png,9,9,6a2632f7baaab28f6cc4fe91002075cf9d434d43aa2be298b500f209bbbe5f03,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_031.png,9,9,994f6b007146933e9a4e9603757c82d546b7a4e3fa02bf9e7365d1dab4994042,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_032.png,9,9,da19b3764720419ce4ac92b0d231b6410c03b5311a004c4eb1543658e01bdac7,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_033.png,9,9,94ab5097186f0fe8bdadcc75c1fc8a3f883b9334c212af881f6c8bbedf617408,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_034.png,9,9,edaae5ef419760070852c75bd5f540647fbb7a2f97b52bee8a455c21b56fb8a4,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_035.png,9,9,b78a6cd741937acf5b753f704c76aff4b94c946184c28cd4f3f0bdc160c0cede,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_036.png,9,9,61830f6e73580043931b048870e88ddd16a737ceeae2d65a33bc3ab3d7c1eb73,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_037.png,9,9,db89963ce8c0007c822e64172aff62fad9f095fd1799812d73db97c195b6cbcf,760,1280,RGB,PNG,
valid,9/zimage_topdown_v1_digit9_038.png,9,9,da7405023a97bf9e5459c96ef78bf81d9783d95f23888fb272ec2035f14cefab,760,1280,RGB,PNG,
